Enrollment_ID,Student_ID,Course_ID,GPA,Admitted
1073,2130,16,3.56,1
1074,2413,16,2.02,1
1075,2190,18,3.84,1
1076,1588,10,3.81,0
1077,1901,14,3.61,1
1078,1913,1,3.45,1
1079,2938,7,2.92,1
1080,1172,17,2.73,1
1081,1323,12,3.61,0
1082,2620,9,3.08,1
1083,2830,19,3.65,1
1084,1795,7,2.34,1
1085,1241,5,2.48,1
1086,2962,3,2.85,1
1087,1440,20,2.22,1
1088,1144,15,3.2,1
1089,1603,1,2.56,0
1090,2623,10,2.56,0
1091,1020,9,3.41,1
1092,2112,17,3.64,1
1093,2127,6,3.24,1
1094,2480,2,2.04,0
1095,1245,18,2.14,1
1096,1415,4,2.58,1
1097,2143,6,3.54,0
1098,1706,7,3.71,0
1099,1068,2,2.07,1
1100,2710,5,3.82,1
1101,2142,14,2.68,1
1102,2847,5,2.34,0
1103,2819,18,2.5,0
1104,1373,17,2.98,0
1105,2144,8,2.65,0
1106,2334,2,2.42,1
1107,1676,14,,1
1108,2106,3,2.99,1
1109,1247,12,3.27,1
1110,1443,11,2.54,1
1111,2746,10,,0
1112,1853,19,2.99,0
1113,2298,7,2.39,1
1114,1837,15,2.87,0
1115,2527,19,2.41,0
1116,2024,11,3.85,0
1117,1018,2,2.02,1
1118,2249,3,3.27,1
1119,2527,12,3.12,0
1120,2389,5,3.85,1
1121,2450,1,3.1,0
1122,1202,3,2.9,1
1123,2251,15,2.86,0
1124,2309,2,3.03,0
1125,1988,2,2.43,1
1126,1446,6,3.24,1
1127,1637,9,3.24,1
1128,2969,5,3.49,0
1129,2221,17,3.19,1
1130,1431,18,3.8,0
1131,2501,5,2.46,1
1132,1037,13,2.9,1
1133,2051,1,3.37,0
1134,2992,6,2.91,0
1135,2617,1,3.01,1
1136,1188,14,3.22,1
1137,2834,1,3.66,1
1138,2515,2,3.57,0
1139,1173,1,2.62,0
1140,1282,16,3.47,0
1141,1664,10,3.0,1
1142,1048,13,2.99,1
1143,2367,6,3.09,0
1144,1200,3,2.55,1
1145,2893,8,3.27,1
1146,1625,6,2.31,1
1147,1314,17,3.37,1
1148,2787,19,3.71,1
1149,2268,18,2.23,1
1150,1438,12,2.28,1
1151,2283,6,3.62,1
1152,1301,20,3.56,1
1153,2573,16,2.03,1
1154,1978,1,3.31,1
1155,1758,20,3.1,1
1156,2159,18,2.44,1
1157,1239,14,2.92,0
1158,1477,19,2.29,1
1159,1587,14,3.6,1
1160,1518,9,3.95,1
1161,2624,8,2.46,1
1162,1854,17,3.19,1
1163,1223,2,2.56,1
1164,1910,3,3.9,1
1165,1072,5,2.22,0
1166,1369,5,2.37,1
1167,2457,2,3.29,0
1168,2323,14,2.75,1
1169,2661,9,3.71,1
1170,1961,12,2.19,0
1171,2780,4,3.6,0
1172,2476,19,2.73,1
1173,2260,7,3.1,1
1174,2493,2,3.69,1
1175,1421,12,2.29,1
1176,2719,11,2.93,1
1177,2715,18,3.62,1
1178,2681,3,3.08,1
1179,1147,4,2.74,1
1180,1502,20,2.18,1
1181,2045,1,2.53,0
1182,1360,18,2.52,1
1183,2611,16,3.9,1
1184,1985,19,2.52,1
1185,2345,15,3.72,1
1186,1140,2,3.64,1
1187,1729,18,2.01,1
1188,2561,17,3.17,1
1189,1385,15,3.71,1
1190,2003,18,2.3,0
1191,1459,7,3.0,1
1192,2559,15,3.08,1
1193,1748,3,3.26,1
1194,1740,6,,0
1195,2781,10,2.38,1
1196,2191,15,2.99,0
1197,1944,20,2.54,1
1198,2014,12,3.27,1
1199,2244,12,2.91,1
1200,2604,13,3.45,1
1201,1184,19,3.72,1
1202,2854,13,3.59,1
1203,2871,15,3.31,1
1204,1616,19,3.86,1
1205,1475,19,2.22,0
1206,1329,10,3.13,0
1207,1895,18,2.83,0
1208,1070,4,3.97,1
1209,2834,2,3.83,1
1210,2445,10,3.57,1
1211,2070,5,3.73,1
1212,2912,14,2.11,1
1213,1833,17,2.96,1
1214,1105,4,2.57,1
1215,1798,17,2.16,1
1216,2914,10,2.34,1
1217,2000,1,3.19,1
1218,1751,3,2.98,1
1219,1994,10,3.65,1
1220,2991,13,3.56,1
1221,2036,10,2.76,0
1222,1472,8,2.09,1
1223,1088,2,3.09,1
1224,1797,17,2.17,1
1225,2260,15,3.35,0
1226,2386,8,2.23,1
1227,2589,6,2.07,1
1228,2024,10,3.76,1
1229,2053,15,3.38,1
1230,1735,14,2.6,1
1231,2702,20,2.8,1
1232,1919,8,,1
1233,1057,8,2.16,0
1234,2858,15,2.08,0
1235,1807,19,2.36,1
1236,2075,11,3.09,0
1237,1416,10,2.27,1
1238,2385,2,2.65,1
1239,1531,15,3.35,1
1240,2957,20,3.28,0
1241,2528,16,2.43,1
1242,2523,8,2.13,1
1243,1335,1,3.0,1
1244,1667,3,3.15,0
1245,2496,11,3.38,1
1246,1167,14,2.21,1
1247,1469,18,3.37,0
1248,2311,14,2.17,0
1249,2414,17,3.22,1
1250,1920,11,2.6,1
1251,1155,3,2.07,0
1252,1694,1,2.89,0
1253,1595,15,2.03,0
1254,2309,6,2.65,1
1255,1144,15,3.94,1
1256,1494,7,2.01,1
1257,2177,18,2.45,1
1258,2228,2,3.73,0
1259,1131,13,,0
1260,2058,7,2.95,0
1261,1003,3,2.26,0
1262,2274,8,2.27,0
1263,1515,2,3.25,1
1264,1782,6,2.23,1
1265,2066,2,3.25,0
1266,1119,2,2.14,0
1267,1478,7,2.91,1
1268,1247,13,2.47,0
1269,2846,9,2.19,1
1270,2397,10,2.55,0
1271,1219,9,2.37,1
1272,1019,19,3.1,0
1273,1620,18,2.29,1
1274,2681,15,3.01,1
1275,2466,17,3.95,1
1276,1937,4,2.03,1
1277,2957,19,3.44,1
1278,2555,9,2.33,0
1279,1080,20,2.88,1
1280,1203,11,3.27,1
1281,1018,10,2.76,1
1282,2476,2,3.71,1
1283,1829,10,2.98,1
1284,1616,16,3.68,0
1285,1282,14,2.75,1
1286,1292,16,3.11,0
1287,1337,18,,1
1288,2633,12,2.99,0
1289,2185,6,2.74,0
1290,2988,16,3.59,1
1291,2414,13,3.58,0
1292,1548,6,2.61,1
1293,2628,14,2.7,0
1294,1292,12,3.63,1
1295,1556,15,3.46,1
1296,2052,10,3.82,0
1297,1278,1,2.89,1
1298,2793,16,3.21,0
1299,2735,4,2.89,1
1300,1379,20,2.42,1
1301,1804,5,3.64,1
1302,2743,17,2.32,1
1303,2927,4,3.04,1
1304,1412,5,2.92,1
1305,2403,6,2.23,1
1306,2178,7,3.06,1
1307,2881,1,2.52,1
1308,1260,6,2.5,0
1309,2416,17,3.17,0
1310,1768,1,2.99,1
1311,1251,16,,1
1312,1331,6,2.02,0
1313,1420,10,,0
1314,2699,20,2.37,1
1315,2942,18,2.05,0
1316,2096,7,2.48,1
1317,2400,9,2.06,1
1318,1227,13,2.75,1
1319,2260,14,2.94,1
1320,2887,11,2.43,0
1321,1575,19,,1
1322,2363,15,2.16,1
1323,1594,3,2.22,0
1324,2844,15,3.1,0
1325,1049,18,2.62,0
1326,1883,13,2.82,1
1327,2912,11,2.21,1
1328,1062,17,3.55,1
1329,1219,6,3.48,1
1330,2774,16,3.48,1
1331,2283,5,3.57,1
1332,2277,10,3.03,1
1333,1224,6,2.31,1
1334,2477,7,2.87,0
1335,1759,2,2.01,1
1336,1129,11,3.6,1
1337,1059,5,2.48,1
1338,2258,13,3.88,1
1339,2984,15,2.04,1
1340,1436,14,3.22,0
1341,2332,5,2.09,1
1342,1507,8,3.25,1
1343,1370,13,3.93,1
1344,1503,14,2.07,0
1345,1510,19,3.26,1
1346,1513,1,2.78,1
1347,1962,11,2.33,1
1348,2159,17,3.36,0
1349,1563,18,2.87,1
1350,1592,17,3.42,0
1351,2863,12,2.49,1
1352,1273,13,2.19,1
1353,1195,2,3.05,0
1354,1061,4,3.03,1
1355,1412,18,2.82,1
1356,2572,5,2.9,0
1357,2374,17,2.03,1
1358,1660,19,3.35,1
1359,1472,9,2.97,0
1360,2932,18,2.56,1
1361,1075,8,2.07,1
1362,2121,6,,1
1363,1993,12,3.27,0
1364,1372,14,3.36,1
1365,1811,15,3.82,1
1366,1517,1,3.29,1
1367,1355,12,2.34,0
1368,1153,15,2.18,0
1369,1871,20,2.53,0
1370,2532,6,3.24,1
1371,1907,17,2.85,1
1372,2011,14,2.82,1
1373,2109,4,2.7,0
1374,2548,1,2.46,1
1375,2272,20,2.27,1
1376,2800,11,2.33,1
1377,2715,20,2.36,1
1378,1505,13,2.1,1
1379,2267,4,2.12,1
1380,1350,12,2.07,1
1381,2193,13,2.56,1
1382,2727,1,2.31,1
1383,2595,3,3.68,1
1384,1812,3,3.81,1
1385,2213,15,2.5,0
1386,1849,19,2.37,1
1387,2549,10,3.97,1
1388,1486,11,3.67,1
1389,1609,4,3.98,1
1390,2680,15,3.47,1
1391,2815,1,3.57,1
1392,2244,5,3.31,1
1393,1548,14,3.06,1
1394,1976,5,2.41,1
1395,2455,19,3.46,1
1396,2997,13,2.74,0
1397,1382,19,3.46,0
1398,1631,8,3.52,1
1399,1741,19,2.82,1
1400,1317,15,3.76,0
1401,1728,11,2.35,1
1402,2234,4,3.83,1
1403,2281,18,2.3,1
1404,1282,8,2.29,1
1405,1367,6,2.64,1
1406,1211,3,3.25,0
1407,2420,1,2.27,1
1408,2091,1,2.07,0
1409,2119,18,3.25,1
1410,2273,14,3.39,0
1411,1349,1,2.86,1
1412,2792,13,2.49,1
1413,1368,3,3.57,1
1414,2572,18,2.54,1
1415,2060,19,2.17,1
1416,2828,15,3.58,1
1417,1091,18,3.97,0
1418,2794,12,3.28,0
1419,1445,15,3.71,1
1420,2208,4,2.49,1
1421,2034,16,2.57,1
1422,2616,11,2.53,1
1423,1318,2,2.13,0
1424,1585,20,2.81,0
1425,2526,16,,1
1426,2503,18,3.01,0
1427,2908,2,2.27,1
1428,2373,11,2.89,0
1429,1949,3,3.87,1
1430,2776,8,2.42,1
1431,1323,8,2.38,0
1432,1895,1,2.26,0
1433,2453,13,2.48,1
1434,2814,16,2.86,1
1435,2528,3,3.17,0
1436,1576,14,2.38,0
1437,1977,20,2.98,1
1438,2082,3,2.8,1
1439,2986,13,2.53,1
1440,1675,10,3.26,1
1441,1294,19,2.72,1
1442,2935,13,3.97,1
1443,2575,10,3.3,1
1444,1750,20,3.61,1
1445,2243,16,,0
1446,1191,9,3.45,0
1447,1654,4,2.29,1
1448,2522,1,2.45,0
1449,2035,6,2.17,1
1450,2337,18,3.16,1
1451,1368,6,3.34,1
1452,1162,18,2.06,1
1453,1364,6,2.37,1
1454,1632,3,3.7,1
1455,1737,7,,1
1456,2736,17,3.7,1
1457,1267,20,3.22,1
1458,1933,6,3.73,1
1459,1076,16,2.15,1
1460,1609,17,3.24,1
1461,1832,11,3.3,1
1462,2524,13,3.06,1
1463,1694,9,3.28,1
1464,1133,15,3.22,1
1465,1288,2,2.19,0
1466,2831,12,2.56,1
1467,2467,10,3.76,1
1468,2970,19,2.54,1
1469,2960,14,3.37,1
1470,1898,8,2.39,0
1471,2550,15,3.53,1
1472,1844,16,2.38,1
1473,1848,3,2.35,0
1474,2015,7,3.96,1
1475,1454,16,2.32,1
1476,2065,17,3.65,1
1477,2979,17,2.24,0
1478,2151,18,3.11,1
1479,1045,11,3.33,1
1480,1947,6,3.77,1
1481,1746,10,,1
1482,2606,1,3.59,0
1483,2829,18,3.58,0
1484,2238,13,2.95,1
1485,1786,20,3.19,1
1486,1421,17,3.97,1
1487,1802,8,3.21,1
1488,2981,19,2.64,1
1489,1067,9,2.2,0
1490,2259,18,3.37,1
1491,1588,15,3.75,1
1492,1769,6,2.22,1
1493,1999,7,2.74,1
1494,2675,9,3.95,1
1495,1133,14,3.03,1
1496,1157,2,2.36,1
1497,1361,16,2.98,1
1498,1599,1,3.31,1
1499,1419,7,2.9,1
1500,2804,10,2.73,0
1501,1419,15,2.48,1
1502,2478,15,2.74,1
1503,1369,14,3.32,1
1504,2942,5,2.42,0
1505,1628,5,2.77,1
1506,1491,16,3.64,1
1507,2068,14,2.97,0
1508,2047,9,3.42,1
1509,1752,16,3.8,1
1510,2845,13,3.39,1
1511,2415,2,3.14,0
1512,2013,15,2.74,1
1513,2715,18,2.51,1
1514,2759,19,2.95,1
1515,1800,13,2.96,1
1516,1479,2,2.39,1
1517,1868,13,3.52,1
1518,1228,14,2.06,1
1519,1436,20,2.98,1
1520,2986,7,3.47,0
1521,2491,20,3.69,0
1522,1723,10,2.33,1
1523,2256,19,3.3,1
1524,1631,4,3.84,1
1525,1770,3,3.39,1
1526,1163,3,3.47,1
1527,1471,6,2.43,1
1528,2718,8,2.88,1
1529,1429,15,2.98,0
1530,2106,5,3.06,0
1531,2509,5,3.87,1
1532,1427,16,3.96,1
1533,2294,20,2.09,1
1534,1992,4,2.83,0
1535,2009,4,3.8,1
1536,1416,6,2.2,1
1537,2011,9,2.06,1
1538,1605,17,3.76,0
1539,1675,17,3.2,1
1540,1953,10,2.0,1
1541,1792,2,3.63,1
1542,1064,10,2.01,1
1543,1196,20,2.03,1
1544,1365,20,3.43,1
1545,1943,7,2.32,0
1546,1870,2,3.66,1
1547,2428,3,2.35,0
1548,2344,18,2.08,1
1549,1346,18,3.26,1
1550,2482,4,3.25,0
1551,2529,3,2.42,1
1552,2159,14,2.23,1
1553,2370,1,3.8,1
1554,2557,7,2.79,1
1555,2649,8,2.44,0
1556,2545,1,2.84,0
1557,1655,20,3.31,0
1558,1291,8,2.68,1
1559,1715,15,2.67,1
1560,1900,12,3.4,1
1561,2208,6,3.31,0
1562,1094,6,3.5,1
1563,1976,20,2.61,0
1564,2911,20,2.1,0
1565,1188,11,3.43,1
1566,1292,2,2.95,0
1567,1419,2,3.2,1
1568,2554,11,2.85,1
1569,1093,9,2.87,0
1570,1058,9,3.79,0
1571,2228,10,2.08,1
1572,1272,4,2.6,1
1573,2482,14,3.43,0
1574,2912,1,3.2,0
1575,2539,12,3.34,1
1576,1376,9,3.97,1
1577,1592,5,3.84,1
1578,2920,8,2.17,0
1579,2379,7,3.01,1
1580,1134,15,3.81,1
1581,1573,17,3.93,0
1582,2697,3,3.2,1
1583,2736,5,3.85,1
1584,2310,8,3.67,0
1585,1188,4,3.92,1
1586,1629,14,2.36,1
1587,1348,12,3.87,1
1588,1996,3,3.26,1
1589,2769,4,3.32,1
1590,2981,1,3.69,1
1591,1527,13,3.27,1
1592,1210,4,2.85,1
1593,2317,17,3.2,1
1594,2396,8,3.57,1
1595,2361,4,2.55,1
1596,2905,7,,0
1597,1711,1,2.9,1
1598,1084,19,2.5,1
1599,1148,11,2.01,1
1600,2010,6,2.33,1
1601,2320,2,2.53,1
1602,2091,20,3.63,1
1603,1797,4,2.63,1
1604,2932,10,2.81,0
1605,2260,9,2.33,1
1606,2825,12,3.37,0
1607,2538,1,2.93,1
1608,1472,5,2.08,0
1609,2055,17,2.57,0
1610,2065,16,2.28,1
1611,2055,11,2.93,1
1612,2503,7,3.01,1
1613,1894,11,2.23,0
1614,1111,14,2.61,1
1615,1991,3,2.44,1
1616,2525,7,3.0,1
1617,2098,6,2.21,0
1618,2967,9,3.88,0
1619,1436,5,2.39,1
1620,1681,14,2.94,1
1621,2538,20,3.35,0
1622,2760,7,2.12,1
1623,2576,1,2.42,1
1624,1130,10,3.85,1
1625,2101,19,2.81,1
1626,2069,12,2.08,1
1627,2222,18,2.68,1
1628,1712,19,3.14,1
1629,1031,20,2.22,0
1630,2294,19,2.91,0
1631,1346,11,3.96,0
1632,2277,10,3.1,1
1633,1218,16,3.93,1
1634,1585,1,3.8,1
1635,1851,1,,0
1636,1031,16,3.15,1
1637,2593,2,3.31,0
1638,1542,9,3.35,1
1639,2318,12,2.62,1
1640,1248,12,3.37,1
1641,2104,5,2.98,0
1642,1512,2,2.04,0
1643,2239,20,3.01,0
1644,1953,20,2.27,1
1645,1257,18,2.21,1
1646,1451,17,3.87,0
1647,1177,16,2.48,1
1648,1378,6,3.31,1
1649,1571,18,2.1,0
1650,1957,8,2.85,1
1651,1827,15,2.8,0
1652,1955,16,3.51,1
1653,2697,5,2.56,1
1654,2022,13,2.14,1
1655,2012,6,3.12,0
1656,1577,6,2.46,1
1657,1487,2,3.17,1
1658,1327,2,3.46,1
1659,1522,19,2.74,1
1660,2977,7,3.53,1
1661,1373,3,2.58,1
1662,1717,20,3.8,1
1663,2524,19,2.75,1
1664,2769,7,2.6,1
1665,1951,19,3.54,1
1666,1594,5,3.89,1
1667,2068,2,3.99,0
1668,1357,4,,0
1669,1233,7,2.17,1
1670,1116,20,2.5,1
1671,2019,7,2.98,0
1672,1760,4,3.35,1
1673,1032,4,3.46,0
1674,1624,17,3.99,1
1675,1950,3,,1
1676,2462,1,2.49,1
1677,1912,17,3.74,1
1678,1716,4,3.38,1
1679,1042,16,3.57,1
1680,1189,14,2.35,1
1681,2886,17,3.63,1
1682,2904,19,3.31,1
1683,2567,1,2.19,0
1684,2606,1,2.1,1
1685,2640,18,3.83,1
1686,2145,20,2.2,1
1687,1596,8,2.98,1
1688,2125,11,2.75,1
1689,2488,15,3.22,0
1690,2153,2,3.58,0
1691,2321,4,2.65,1
1692,1616,10,2.0,0
1693,2080,17,2.2,0
1694,2450,20,2.54,1
1695,2865,9,3.34,1
1696,2379,19,3.25,1
1697,1562,18,2.49,1
1698,2286,16,2.03,1
1699,2167,14,2.97,1
1700,2739,16,3.03,1
1701,1220,2,3.2,0
1702,1667,2,2.5,1
1703,1887,12,3.37,0
1704,2006,1,3.42,0
1705,2534,17,2.14,0
1706,2207,9,2.6,1
1707,1179,2,2.58,1
1708,2503,12,3.5,1
1709,2053,1,3.0,0
1710,1665,20,3.01,1
1711,1289,2,2.74,1
1712,1702,9,3.03,0
1713,1480,3,2.17,1
1714,2817,14,3.02,1
1715,2556,6,3.44,1
1716,2054,14,3.44,1
1717,2506,3,2.55,1
1718,2709,7,2.84,1
1719,2661,12,2.68,0
1720,1735,6,3.85,1
1721,1964,13,3.22,1
1722,2507,12,2.3,1
1723,1552,15,3.54,1
1724,1187,6,3.8,0
1725,2403,7,3.46,1
1726,2741,8,3.68,1
1727,1871,7,,1
1728,1090,15,2.82,1
1729,2842,8,2.44,1
1730,2084,5,2.63,1
1731,1975,3,3.31,0
1732,2803,13,2.2,1
1733,2570,13,3.32,0
1734,1079,14,3.07,1
1735,2197,16,2.31,0
1736,1286,18,2.73,1
1737,2494,5,3.13,0
1738,2322,12,2.28,1
1739,1089,9,3.17,1
1740,1154,10,3.05,1
1741,1204,4,3.38,0
1742,2788,10,3.73,1
1743,1827,18,2.99,1
1744,1946,7,3.37,0
1745,1598,20,2.83,0
1746,1099,12,2.41,1
1747,2631,11,2.75,1
1748,1592,8,2.55,1
1749,2001,1,2.19,1
1750,2433,16,3.58,1
1751,2428,2,2.3,1
1752,2692,2,2.65,1
1753,1556,10,2.8,1
1754,2334,16,2.64,1
1755,2263,12,2.81,1
1756,1079,5,2.8,1
1757,2476,15,3.26,1
1758,1855,19,3.68,0
1759,2484,20,3.24,1
1760,2235,3,2.8,1
1761,2830,2,3.91,1
1762,1796,16,3.88,0
1763,1716,7,2.01,0
1764,2645,18,3.14,0
1765,1373,17,2.1,0
1766,1183,1,2.32,1
1767,1333,6,2.97,1
1768,2132,5,3.01,1
1769,2414,15,3.16,1
1770,2723,13,3.5,1
1771,2834,4,3.85,1
1772,2626,19,2.3,0
1773,1829,14,2.31,1
1774,1080,16,2.49,1
1775,2066,4,3.58,1
1776,2935,14,2.08,0
1777,2957,2,2.53,1
1778,2884,20,2.23,1
1779,1829,17,3.72,0
1780,1632,13,2.54,0
1781,1270,9,2.25,1
1782,2813,6,3.31,0
1783,2208,3,3.82,1
1784,1954,9,3.07,0
1785,1579,14,3.56,1
1786,1115,3,3.41,1
1787,1977,4,3.07,1
1788,2564,9,2.74,1
1789,2977,19,2.9,1
1790,2518,20,3.47,1
1791,2499,5,3.18,1
1792,1871,14,,1
1793,1173,16,3.43,1
1794,2154,6,3.49,0
1795,2633,4,3.25,1
1796,1096,5,3.7,1
1797,2061,7,3.42,1
1798,1119,18,,1
1799,1680,12,2.15,1
1800,1550,11,2.69,1
1801,2706,7,2.56,0
1802,1365,6,3.69,0
1803,2415,13,2.45,0
1804,2789,17,3.45,0
1805,2462,16,3.42,0
1806,2111,4,3.71,1
1807,2546,11,3.02,0
1808,2651,10,3.54,1
1809,1577,12,2.69,1
1810,1652,20,3.89,1
1811,1135,3,3.39,1
1812,2143,6,3.15,1
1813,1798,3,2.17,0
1814,2172,4,2.23,1
1815,1869,4,2.46,1
1816,2290,9,3.52,1
1817,1807,15,3.44,0
1818,2504,14,2.96,0
1819,1743,12,3.49,1
1820,2611,16,3.47,1
1821,1616,11,3.41,1
1822,2611,8,2.79,1
1823,1571,8,2.27,1
1824,1429,16,2.23,0
1825,2380,12,2.91,1
1826,2841,10,3.53,1
1827,2756,2,3.28,1
1828,2133,8,2.53,1
1829,2457,8,2.98,1
1830,1289,1,2.81,1
1831,2188,20,2.11,1
1832,1898,20,2.03,1
1833,1147,16,3.14,1
1834,1084,14,2.39,1
1835,1614,5,3.66,1
1836,1519,8,2.42,0
1837,2618,18,2.56,1
1838,2611,8,2.31,1
1839,1468,12,2.11,1
1840,1704,6,3.86,0
1841,1749,5,2.7,1
1842,1776,1,2.19,1
1843,1630,19,2.38,1
1844,1344,11,3.75,1
1845,2106,8,3.39,1
1846,2190,12,3.31,1
1847,2732,15,3.19,1
1848,2547,1,3.89,0
1849,2000,2,2.32,0
1850,2264,13,2.74,1
1851,2583,19,3.76,1
1852,1565,14,2.37,1
1853,1553,20,2.95,0
1854,2945,1,3.69,1
1855,2396,2,2.03,1
1856,1859,11,3.96,1
1857,2638,5,,1
1858,2601,5,3.64,1
1859,1406,9,3.93,0
1860,2291,9,3.97,1
1861,2764,16,2.85,1
1862,1178,3,2.34,0
1863,2742,4,3.88,0
1864,2812,18,3.21,1
1865,1904,10,2.16,1
1866,2731,2,3.29,1
1867,1741,20,2.57,1
1868,1080,7,2.32,1
1869,1609,18,2.5,1
1870,2292,16,2.26,1
1871,1187,16,2.71,1
1872,1450,5,3.38,1
1873,1140,17,3.49,1
1874,2363,7,3.06,1
1875,2707,12,3.82,1
1876,2611,16,3.3,0
1877,1119,4,3.1,0
1878,2578,10,2.58,1
1879,2489,1,2.9,0
1880,2366,4,2.33,0
1881,1923,2,3.62,1
1882,1346,10,2.81,1
1883,2692,7,3.16,1
1884,2765,5,3.92,1
1885,1155,13,3.01,0
1886,2143,9,2.53,1
1887,1354,2,,1
1888,1935,2,2.74,1
1889,1941,11,3.26,1
1890,2824,12,2.83,0
1891,1765,14,2.13,1
1892,2520,3,3.93,1
1893,2776,19,3.88,1
1894,2455,1,2.51,1
1895,2344,1,3.41,1
1896,2063,7,3.66,1
1897,2730,18,3.9,1
1898,1345,15,2.57,0
1899,1466,3,2.15,0
1900,1918,4,2.75,1
1901,2239,14,2.48,1
1902,1131,16,,1
1903,2781,10,,1
1904,2937,11,3.17,1
1905,1246,11,2.54,1
1906,1128,1,3.91,1
1907,1684,12,3.16,1
1908,2353,7,3.63,0
1909,1845,15,2.96,0
1910,1986,2,3.34,1
1911,2062,2,3.41,0
1912,1499,6,2.02,1
1913,2236,9,3.27,1
1914,2079,11,2.22,1
1915,1801,18,2.56,0
1916,2519,15,2.61,1
1917,2020,6,2.72,0
1918,2076,13,3.01,0
1919,1566,14,3.44,0
1920,2887,14,2.35,1
1921,1915,19,2.04,0
1922,1820,20,3.73,1
1923,1748,14,3.78,1
1924,1498,3,2.77,0
1925,2774,6,3.48,1
1926,2198,19,2.02,1
1927,1370,18,3.74,1
1928,2981,1,3.04,0
1929,1024,10,2.03,1
1930,2931,18,2.98,0
1931,2062,11,3.41,1
1932,1288,8,2.73,0
1933,1126,8,2.96,1
1934,1978,5,2.72,1
1935,2324,20,2.14,1
1936,2530,12,3.53,1
1937,1523,1,2.91,1
1938,1140,5,2.15,1
1939,2635,13,3.5,1
1940,2111,17,2.45,1
1941,2486,20,2.32,1
1942,2494,6,2.51,1
1943,2168,7,2.51,1
1944,1401,15,2.49,1
1945,1456,19,2.66,1
1946,1128,6,2.11,1
1947,2938,3,3.82,1
1948,1885,16,3.38,1
1949,1124,12,2.75,1
1950,1794,12,3.28,0
1951,1978,19,2.95,1
1952,2843,9,2.26,1
1953,1054,10,2.76,0
1954,2753,15,3.91,1
1955,1097,2,2.44,0
1956,2405,19,3.0,0
1957,2029,17,2.53,1
1958,2765,6,2.14,1
1959,2851,7,2.75,0
1960,1844,12,2.71,1
1961,1315,13,3.94,1
1962,1950,4,2.57,1
1963,2872,1,3.91,0
1964,2558,9,3.56,1
1965,1411,19,2.32,1
1966,1184,17,2.09,1
1967,1815,19,2.12,1
1968,2928,1,2.68,1
1969,1876,2,2.36,1
1970,2997,6,3.53,1
1971,1472,17,2.1,0
1972,2223,19,2.01,1
1973,2157,20,3.56,1
1974,2584,6,2.79,1
1975,2938,8,3.06,1
1976,1022,12,3.75,1
1977,1226,20,2.25,0
1978,2418,19,3.17,1
1979,2393,2,3.66,1
1980,1345,11,2.09,0
1981,1778,19,2.05,1
1982,1665,11,2.51,0
1983,2518,18,3.3,1
1984,1874,11,3.4,1
1985,1513,6,2.85,1
1986,2956,13,3.46,1
1987,2332,1,3.69,1
1988,1429,17,3.12,1
1989,2488,1,3.89,1
1990,1703,9,3.11,1
1991,2208,17,2.63,1
1992,1947,20,2.05,0
1993,2885,4,3.45,0
1994,2227,13,3.19,1
1995,2628,6,2.59,1
1996,1833,1,2.62,1
1997,2502,6,2.6,1
1998,2691,13,2.13,1
1999,2328,17,2.46,1
2000,2750,13,3.11,0
